path,classification,lines,words,sha256,identical_content_files,proposed_action,proposed_target,retention_or_review_note
Apps-wt-meerkat-plan59/apps/dowork/CLAUDE.md,worktree,184,1574,55b620ed1db1b72ad00ccc3fe798daddc93c80b25839e4d9e92f6d09e6313676,6,Reconcile through owning branch; no bulk rewrite,MyLife/apps/dowork/CLAUDE.md,Preserve branch-specific changes. Older MyLife rules include scope/architecture/readiness drift; one Meerkat branch adds glossary and orphan-process requirements.
Apps-wt-meerkat-plan59/apps/manhattan/CLAUDE.md,worktree,68,538,793f043f6cd6bb46fbe459c4b1abc92918a5513b858017b4118c8b09d17d8bcb,6,Reconcile through owning branch; no bulk rewrite,MyLife/apps/manhattan/CLAUDE.md,Preserve branch-specific changes. Older MyLife rules include scope/architecture/readiness drift; one Meerkat branch adds glossary and orphan-process requirements.
Apps-wt-meerkat-plan59/apps/meerkat/AGENTS.md,worktree,148,3616,0e525009b28b7a60723a66a5ae348b1a2517ad6ff38f8d16037321f89371803c,1,Reconcile through owning branch; no bulk rewrite,MyLife/apps/meerkat/AGENTS.md,Preserve branch-specific changes. Older MyLife rules include scope/architecture/readiness drift; one Meerkat branch adds glossary and orphan-process requirements.
Apps-wt-meerkat-plan59/apps/meerkat/CLAUDE.md,worktree,1,1,336cc4fbf19beaada7ccf9986414fa91851a8d7a07dfb3ccbe800a69eed0ab49,8,Reconcile through owning branch; no bulk rewrite,MyLife/apps/meerkat/CLAUDE.md,Preserve branch-specific changes. Older MyLife rules include scope/architecture/readiness drift; one Meerkat branch adds glossary and orphan-process requirements.
Apps-wt-meerkat-plan59/apps/mynews-console/CLAUDE.md,worktree,98,1066,deeb0522f18039f501ffc35969a286a3c4110fb287829e96ed759bdfd137814c,6,Reconcile through owning branch; no bulk rewrite,MyLife/apps/mynews-console/CLAUDE.md,Preserve branch-specific changes. Older MyLife rules include scope/architecture/readiness drift; one Meerkat branch adds glossary and orphan-process requirements.
Apps-wt-meerkat-plan59/apps/mynews-web/CLAUDE.md,worktree,126,2759,f947d60ca8a9cf708a41daa7f897e9b46c7ceec89c94497dccb2f527e960a6e6,6,Reconcile through owning branch; no bulk rewrite,MyLife/apps/mynews-web/CLAUDE.md,Preserve branch-specific changes. Older MyLife rules include scope/architecture/readiness drift; one Meerkat branch adds glossary and orphan-process requirements.
Apps-wt-meerkat-plan59/apps/mynews/CLAUDE.md,worktree,59,1735,15fd8ad48aad9d41056486704553d7972cd079c0eeb027cdc9d397de93df63a2,6,Reconcile through owning branch; no bulk rewrite,MyLife/apps/mynews/CLAUDE.md,Preserve branch-specific changes. Older MyLife rules include scope/architecture/readiness drift; one Meerkat branch adds glossary and orphan-process requirements.
Apps-wt-meerkat-plan59/apps/yearn/AGENTS.md,worktree,35,253,fce739587a1647040efad83df98f419e60c5e3a6c4e6ffe8a118128c1bb3f22d,6,Reconcile through owning branch; no bulk rewrite,MyLife/apps/yearn/AGENTS.md,Preserve branch-specific changes. Older MyLife rules include scope/architecture/readiness drift; one Meerkat branch adds glossary and orphan-process requirements.
Apps-wt-meerkat-plan59/apps/yearn/CLAUDE.md,worktree,35,253,e7c346f7dbb9bb08e59077e79cf4b39e1cb46eadad6e85d4eb461d86fb5ca083,6,Reconcile through owning branch; no bulk rewrite,MyLife/apps/yearn/CLAUDE.md,Preserve branch-specific changes. Older MyLife rules include scope/architecture/readiness drift; one Meerkat branch adds glossary and orphan-process requirements.
Apps-wt-meerkat-plan59/modules/bestchef/CLAUDE.md,worktree,109,994,dc1c0a53da3bce8083eebcb7febb0548b51416627cb58b28b1eae893f1471099,6,Reconcile through owning branch; no bulk rewrite,MyLife/modules/bestchef/CLAUDE.md,Preserve branch-specific changes. Older MyLife rules include scope/architecture/readiness drift; one Meerkat branch adds glossary and orphan-process requirements.
Apps-wt-meerkat-plan59/modules/books/CLAUDE.md,worktree,115,962,91f3dc0757bcf48f51a32a66b88871d3001ba3e68968a96e0ad4aa82909b506a,6,Reconcile through owning branch; no bulk rewrite,MyLife/modules/books/CLAUDE.md,Preserve branch-specific changes. Older MyLife rules include scope/architecture/readiness drift; one Meerkat branch adds glossary and orphan-process requirements.
Apps-wt-meerkat-plan59/modules/budget/CLAUDE.md,worktree,74,544,beae8e612987b1d237a2063bdf666910c9a2caf268206598e729514f8b8d7c1b,6,Reconcile through owning branch; no bulk rewrite,MyLife/modules/budget/CLAUDE.md,Preserve branch-specific changes. Older MyLife rules include scope/architecture/readiness drift; one Meerkat branch adds glossary and orphan-process requirements.
Apps-wt-meerkat-plan59/modules/car/CLAUDE.md,worktree,100,800,ef9caa997520f177d2bddf0f382b57cfd648445add3dd43c35413c357fd2afaa,6,Reconcile through owning branch; no bulk rewrite,MyLife/modules/car/CLAUDE.md,Preserve branch-specific changes. Older MyLife rules include scope/architecture/readiness drift; one Meerkat branch adds glossary and orphan-process requirements.
Apps-wt-meerkat-plan59/modules/classes/CLAUDE.md,worktree,508,3840,51909a89aca6424648604077c769f6381b7ee4335df2474cf730d9d2b8fa13a0,6,Reconcile through owning branch; no bulk rewrite,MyLife/modules/classes/CLAUDE.md,Preserve branch-specific changes. Older MyLife rules include scope/architecture/readiness drift; one Meerkat branch adds glossary and orphan-process requirements.
Apps-wt-meerkat-plan59/modules/closet/CLAUDE.md,worktree,87,777,d4891b3fb3f24320c453aaa6594496ff22c2f41844995e071c3d90b15c110c86,6,Reconcile through owning branch; no bulk rewrite,MyLife/modules/closet/CLAUDE.md,Preserve branch-specific changes. Older MyLife rules include scope/architecture/readiness drift; one Meerkat branch adds glossary and orphan-process requirements.
Apps-wt-meerkat-plan59/modules/create/CLAUDE.md,worktree,41,190,3bc3551b7d815471bf5739c9a47bf966535f808a74ce4c3d1501eb99d002e6bc,6,Reconcile through owning branch; no bulk rewrite,MyLife/modules/create/CLAUDE.md,Preserve branch-specific changes. Older MyLife rules include scope/architecture/readiness drift; one Meerkat branch adds glossary and orphan-process requirements.
Apps-wt-meerkat-plan59/modules/cycle/CLAUDE.md,worktree,69,770,811a43bd730b2e58d14acf34db93b29448904d2ff01271e8ec6214dd3036b318,6,Reconcile through owning branch; no bulk rewrite,MyLife/modules/cycle/CLAUDE.md,Preserve branch-specific changes. Older MyLife rules include scope/architecture/readiness drift; one Meerkat branch adds glossary and orphan-process requirements.
Apps-wt-meerkat-plan59/modules/dining/CLAUDE.md,worktree,59,369,af10910785a85f3db8c746522eb40e4697b595ea4a81f1b4018cffc61122f011,6,Reconcile through owning branch; no bulk rewrite,MyLife/modules/dining/CLAUDE.md,Preserve branch-specific changes. Older MyLife rules include scope/architecture/readiness drift; one Meerkat branch adds glossary and orphan-process requirements.
Apps-wt-meerkat-plan59/modules/fast/CLAUDE.md,worktree,87,698,3d057d352293f97dd63074d4095253eb640d2cc583a5f218f6e65776aa3f3969,6,Reconcile through owning branch; no bulk rewrite,MyLife/modules/fast/CLAUDE.md,Preserve branch-specific changes. Older MyLife rules include scope/architecture/readiness drift; one Meerkat branch adds glossary and orphan-process requirements.
Apps-wt-meerkat-plan59/modules/flash/CLAUDE.md,worktree,66,710,2a165d86106abb2b608118e4871a94daf16e07d07ca1bc6a34d097ddb67e75d4,6,Reconcile through owning branch; no bulk rewrite,MyLife/modules/flash/CLAUDE.md,Preserve branch-specific changes. Older MyLife rules include scope/architecture/readiness drift; one Meerkat branch adds glossary and orphan-process requirements.
Apps-wt-meerkat-plan59/modules/forums/CLAUDE.md,worktree,64,497,7d278e22d9176be8219384c84b7dd6aad27c6dde6aae794dd8d9dd46280eaa70,6,Reconcile through owning branch; no bulk rewrite,MyLife/modules/forums/CLAUDE.md,Preserve branch-specific changes. Older MyLife rules include scope/architecture/readiness drift; one Meerkat branch adds glossary and orphan-process requirements.
Apps-wt-meerkat-plan59/modules/friends/CLAUDE.md,worktree,37,171,8af767024fce5a7c9ecbb649f8d52a3dfc1575e368afdbc10e36f1ce3d85a48b,6,Reconcile through owning branch; no bulk rewrite,MyLife/modules/friends/CLAUDE.md,Preserve branch-specific changes. Older MyLife rules include scope/architecture/readiness drift; one Meerkat branch adds glossary and orphan-process requirements.
Apps-wt-meerkat-plan59/modules/garden/CLAUDE.md,worktree,54,506,131bfa7fd90785dcb16ef3e7ff5cda22e9eb00dd6b0a1ec8f541086faa4ebe7b,6,Reconcile through owning branch; no bulk rewrite,MyLife/modules/garden/CLAUDE.md,Preserve branch-specific changes. Older MyLife rules include scope/architecture/readiness drift; one Meerkat branch adds glossary and orphan-process requirements.
Apps-wt-meerkat-plan59/modules/habits/CLAUDE.md,worktree,88,726,f541b8bd1fd9e5c1bd5a56600d5c54ba5a5a30a0b9516abb9322383b6f231505,6,Reconcile through owning branch; no bulk rewrite,MyLife/modules/habits/CLAUDE.md,Preserve branch-specific changes. Older MyLife rules include scope/architecture/readiness drift; one Meerkat branch adds glossary and orphan-process requirements.
Apps-wt-meerkat-plan59/modules/health/CLAUDE.md,worktree,106,951,ce204d3b2e48880fdd922ae306010f212b1942056bb969a51c905cdfd84d9ef3,6,Reconcile through owning branch; no bulk rewrite,MyLife/modules/health/CLAUDE.md,Preserve branch-specific changes. Older MyLife rules include scope/architecture/readiness drift; one Meerkat branch adds glossary and orphan-process requirements.
Apps-wt-meerkat-plan59/modules/homes/CLAUDE.md,worktree,63,516,72b079ca2ccc9d4d6ff95ca29ed59dbfe275ad3ce649bfa4593fce6a97eebcfb,6,Reconcile through owning branch; no bulk rewrite,MyLife/modules/homes/CLAUDE.md,Preserve branch-specific changes. Older MyLife rules include scope/architecture/readiness drift; one Meerkat branch adds glossary and orphan-process requirements.
Apps-wt-meerkat-plan59/modules/journal/CLAUDE.md,worktree,104,1278,9a61e08d19b009394751f93c7646a55c3ad7d5816a2ee00d5371308ce5b90e7e,6,Reconcile through owning branch; no bulk rewrite,MyLife/modules/journal/CLAUDE.md,Preserve branch-specific changes. Older MyLife rules include scope/architecture/readiness drift; one Meerkat branch adds glossary and orphan-process requirements.
Apps-wt-meerkat-plan59/modules/mail/CLAUDE.md,worktree,46,421,6e698767a37401adc9177e35f6c06d26708531b946cd1c391de0556778ca8b6e,6,Reconcile through owning branch; no bulk rewrite,MyLife/modules/mail/CLAUDE.md,Preserve branch-specific changes. Older MyLife rules include scope/architecture/readiness drift; one Meerkat branch adds glossary and orphan-process requirements.
Apps-wt-meerkat-plan59/modules/manhattan/CLAUDE.md,worktree,47,268,7c5e3cc53f91557979b1c5b56654ceb5679b36deb396cb6d0fde55a09ed5297b,6,Reconcile through owning branch; no bulk rewrite,MyLife/modules/manhattan/CLAUDE.md,Preserve branch-specific changes. Older MyLife rules include scope/architecture/readiness drift; one Meerkat branch adds glossary and orphan-process requirements.
Apps-wt-meerkat-plan59/modules/market/CLAUDE.md,worktree,79,670,d4c83a05c7dc98579b30ddbf7c210e27d1120180b2bfb4352b44b87c742eb0a5,6,Reconcile through owning branch; no bulk rewrite,MyLife/modules/market/CLAUDE.md,Preserve branch-specific changes. Older MyLife rules include scope/architecture/readiness drift; one Meerkat branch adds glossary and orphan-process requirements.
Apps-wt-meerkat-plan59/modules/meds/CLAUDE.md,worktree,112,859,6788c54491cfcc34763a615efef874297ffcf7a9e10a0fdfd625adc9f7e84afc,6,Reconcile through owning branch; no bulk rewrite,MyLife/modules/meds/CLAUDE.md,Preserve branch-specific changes. Older MyLife rules include scope/architecture/readiness drift; one Meerkat branch adds glossary and orphan-process requirements.
Apps-wt-meerkat-plan59/modules/mood/CLAUDE.md,worktree,86,917,a7e1183995f85ba67d38cf009c9dc80a51aa92104ca237021d0074880cedb528,6,Reconcile through owning branch; no bulk rewrite,MyLife/modules/mood/CLAUDE.md,Preserve branch-specific changes. Older MyLife rules include scope/architecture/readiness drift; one Meerkat branch adds glossary and orphan-process requirements.
Apps-wt-meerkat-plan59/modules/mynews/CLAUDE.md,worktree,93,2776,0455d5b2f016cee2c820d54faf71c1402944209f518a6659b9bee8c6c2d4cbce,6,Reconcile through owning branch; no bulk rewrite,MyLife/modules/mynews/CLAUDE.md,Preserve branch-specific changes. Older MyLife rules include scope/architecture/readiness drift; one Meerkat branch adds glossary and orphan-process requirements.
Apps-wt-meerkat-plan59/modules/notes/CLAUDE.md,worktree,107,1372,7abfee16a35a193ee1443b9f9b9d39dde5bf1863093e944e47ed65d6bf66d86d,6,Reconcile through owning branch; no bulk rewrite,MyLife/modules/notes/CLAUDE.md,Preserve branch-specific changes. Older MyLife rules include scope/architecture/readiness drift; one Meerkat branch adds glossary and orphan-process requirements.
Apps-wt-meerkat-plan59/modules/nutrition/CLAUDE.md,worktree,44,238,4d984bc5ff4ed7066d67559fefc6654eaf87a6aaa23f8596898c1e8983970bf6,6,Reconcile through owning branch; no bulk rewrite,MyLife/modules/nutrition/CLAUDE.md,Preserve branch-specific changes. Older MyLife rules include scope/architecture/readiness drift; one Meerkat branch adds glossary and orphan-process requirements.
Apps-wt-meerkat-plan59/modules/payments/CLAUDE.md,worktree,43,215,c7338e4018af25ad91aa1d3a0d261e5e5a0b958959767dc99b31b50ce588a472,6,Reconcile through owning branch; no bulk rewrite,MyLife/modules/payments/CLAUDE.md,Preserve branch-specific changes. Older MyLife rules include scope/architecture/readiness drift; one Meerkat branch adds glossary and orphan-process requirements.
Apps-wt-meerkat-plan59/modules/pets/CLAUDE.md,worktree,52,571,e9acba1ee64ef538f7029f0c9bb5a390887e9ba03edd450496b7b907d0415c8e,6,Reconcile through owning branch; no bulk rewrite,MyLife/modules/pets/CLAUDE.md,Preserve branch-specific changes. Older MyLife rules include scope/architecture/readiness drift; one Meerkat branch adds glossary and orphan-process requirements.
Apps-wt-meerkat-plan59/modules/presence/CLAUDE.md,worktree,40,197,f165db24a6526d8645e1bff8d36f184b294ad7193eb9e2743e0cbca78ae5fabd,6,Reconcile through owning branch; no bulk rewrite,MyLife/modules/presence/CLAUDE.md,Preserve branch-specific changes. Older MyLife rules include scope/architecture/readiness drift; one Meerkat branch adds glossary and orphan-process requirements.
Apps-wt-meerkat-plan59/modules/rsvp/CLAUDE.md,worktree,79,630,9b07c13c84d5ea21c9163e1bc3909e05070b76c67007a6d66846069c615e8514,6,Reconcile through owning branch; no bulk rewrite,MyLife/modules/rsvp/CLAUDE.md,Preserve branch-specific changes. Older MyLife rules include scope/architecture/readiness drift; one Meerkat branch adds glossary and orphan-process requirements.
Apps-wt-meerkat-plan59/modules/shop/CLAUDE.md,worktree,49,298,0f6c6289edc6969ced22ebf6915d4f641faa121a6404a752a1938d72dcb81bcf,6,Reconcile through owning branch; no bulk rewrite,MyLife/modules/shop/CLAUDE.md,Preserve branch-specific changes. Older MyLife rules include scope/architecture/readiness drift; one Meerkat branch adds glossary and orphan-process requirements.
Apps-wt-meerkat-plan59/modules/sleep/CLAUDE.md,worktree,36,212,9668ac0b8eca60b96a38766f56bdfa5e17e671815316dff76ea498b70e82bb9a,6,Reconcile through owning branch; no bulk rewrite,MyLife/modules/sleep/CLAUDE.md,Preserve branch-specific changes. Older MyLife rules include scope/architecture/readiness drift; one Meerkat branch adds glossary and orphan-process requirements.
Apps-wt-meerkat-plan59/modules/sports/CLAUDE.md,worktree,104,1394,45cb0d949df8f31739b761cefef15ba33cee22cc57c3afeb31b3d6203e4fba8b,6,Reconcile through owning branch; no bulk rewrite,MyLife/modules/sports/CLAUDE.md,Preserve branch-specific changes. Older MyLife rules include scope/architecture/readiness drift; one Meerkat branch adds glossary and orphan-process requirements.
Apps-wt-meerkat-plan59/modules/stars/CLAUDE.md,worktree,45,384,bdc6740c3f842cbeb5482babe8ac882237ccc61e0a943698fe816603998062d7,6,Reconcile through owning branch; no bulk rewrite,MyLife/modules/stars/CLAUDE.md,Preserve branch-specific changes. Older MyLife rules include scope/architecture/readiness drift; one Meerkat branch adds glossary and orphan-process requirements.
Apps-wt-meerkat-plan59/modules/subs/CLAUDE.md,worktree,48,206,e4391cdb642bf3a426d9891d355ba100e89447add05a60644ae83ea6060e59d0,6,Reconcile through owning branch; no bulk rewrite,MyLife/modules/subs/CLAUDE.md,Preserve branch-specific changes. Older MyLife rules include scope/architecture/readiness drift; one Meerkat branch adds glossary and orphan-process requirements.
Apps-wt-meerkat-plan59/modules/surf/CLAUDE.md,worktree,119,969,980c9f96663a2b1eb9331c282399866fd52cd52ec02d4fc439d0ad64c0dfbc09,6,Reconcile through owning branch; no bulk rewrite,MyLife/modules/surf/CLAUDE.md,Preserve branch-specific changes. Older MyLife rules include scope/architecture/readiness drift; one Meerkat branch adds glossary and orphan-process requirements.
